,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$249,900.00",5034 BENTON ST,LEHIGH ACRES,3 Bed/2(0),"1,418",3,"$260,000.00",11/24/21
,,"$249,900.00",1106 E 10TH ST,LEHIGH ACRES,3 Bed/2(0),"1,420",3,"$260,000.00",12/03/21
,,"$249,900.00",3206 E 11TH ST,LEHIGH ACRES,3 Bed/2(0),"1,387",3,"$260,000.00",12/02/21
,,"$259,900.00",3201 42ND ST SW,LEHIGH ACRES,3 Bed/2(0),"1,571",1,"$260,000.00",11/10/21
,,"$260,000.00",919 CITRUS AVE S,LEHIGH ACRES,3 Bed/2(0),"1,408",13,"$260,000.00",10/26/21
,,"$249,900.00",2707 51ST ST SW,LEHIGH ACRES,3 Bed/2(0),"1,427",4,"$260,000.00",10/21/21
,,"$259,900.00",754 CAMILLA ST E,LEHIGH ACRES,3 Bed/2(0),"1,966",13,"$260,000.00",10/29/21
,,"$259,900.00",3111 53RD ST W,LEHIGH ACRES,3 Bed/2(0),"1,249",60,"$260,000.00",12/17/21
,,"$259,000.00",1221 22ND AVE NE,NAPLES,3 Bed/2(0),"1,428",2,"$260,000.00",10/08/21
,,"$260,000.00",193 SALEM AVE NW,PORT CHARLOTTE,3 Bed/2(0),"1,730",4,"$260,000.00",11/30/21
,,"$259,900.00",142 SE 26TH ST,CAPE CORAL,3 Bed/2(0),"1,159",4,"$262,000.00",11/08/21
,,"$259,000.00",3952 SEMINOLE AVE,FORT MYERS,4+Den/2(0),"2,062",9,"$262,000.00",10/12/21
,,"$259,900.00",139 OCEAN PARK DR,LEHIGH ACRES,3 Bed/2(0),"1,623",2,"$262,000.00",11/30/21
,,"$275,000.00",300 E 10TH ST,LEHIGH ACRES,3 Bed/2(0),"1,562",5,"$262,000.00",10/29/21
,,"$249,000.00",2702 4TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,408",6,"$262,000.00",11/05/21
,,"$279,900.00",395 SHADOW LAKES DR,LEHIGH ACRES,3+Den/2(0),"1,830",6,"$262,000.00",10/05/21
,,"$239,000.00",1206 SE 18TH TER,CAPE CORAL,3 Bed/2(0),"1,470",9,"$262,500.00",10/14/21
,,"$279,000.00",2104 NE 5TH PL,CAPE CORAL,3+Den/2(0),"1,458",10,"$263,000.00",10/01/21
,,"$258,900.00",1002 NE 11TH TER,CAPE CORAL,3 Bed/2(0),"1,430",29,"$263,000.00",12/04/21
,,"$263,000.00",412 PARKSIDE ST,LEHIGH ACRES,3 Bed/2(0),"1,320",20,"$263,000.00",10/25/21
,,"$248,900.00",947 JOLLY RD,NORTH FORT MYERS,3 Bed/2(0),"1,258",4,"$263,000.00",11/01/21
,,"$249,900.00",1007 NW 12TH LN,CAPE CORAL,3+Den/2(0),"1,458",3,"$263,500.00",10/06/21
,,"$269,900.00",6488 ROYAL WOODS DR,FORT MYERS,2 Bed/2(0),"1,153",9,"$263,500.00",12/16/21
,,"$265,000.00",984 JOLLY RD,NORTH FORT MYERS,3 Bed/2(0),"1,426",7,"$263,500.00",12/13/21
,,"$270,000.00",1622 DURDEN PKY,CAPE CORAL,3 Bed/2(0),"1,418",18,"$264,000.00",12/20/21
,,"$265,000.00",2918 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"1,119",3,"$264,000.00",10/27/21
,,"$259,900.00",18688 SEBRING RD,FORT MYERS,3 Bed/1(0),"1,040",26,"$264,000.00",11/12/21
,,"$265,000.00",3112 30TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,458",9,"$264,000.00",11/04/21
,,"$260,000.00",1414 NE 2ND ST,CAPE CORAL,3 Bed/2(0),"1,212",2,"$265,000.00",12/15/21
,,"$250,000.00",2300 NW 9TH PL,CAPE CORAL,3 Bed/2(1),"1,446",2,"$265,000.00",12/17/21
,,"$255,000.00",712 SW 10TH ST,CAPE CORAL,3 Bed/2(0),"1,391",6,"$265,000.00",12/10/21
,,"$257,000.00",1426 NE 18TH PL,CAPE CORAL,3 Bed/2(0),"1,288",15,"$265,000.00",12/23/21
,,"$270,000.00",6 NE 21ST AVE,CAPE CORAL,3 Bed/2(0),"1,402",8,"$265,000.00",10/22/21
,,"$289,000.00",204 SW 14TH AVE,CAPE CORAL,3 Bed/2(0),"1,480",4,"$265,000.00",10/08/21
,,"$249,900.00",1002 NW 12TH LN,CAPE CORAL,3 Bed/2(0),"1,199",3,"$265,000.00",10/15/21
,,"$279,900.00",1622 SW 9TH PL,CAPE CORAL,3 Bed/2(0),"1,272",22,"$265,000.00",09/21/21
,,"$259,900.00",18624 BRADENTON RD,FORT MYERS,3 Bed/1(0),"1,134",6,"$265,000.00",12/16/21
,,"$265,000.00",18612 TAMPA RD,FORT MYERS,3 Bed/2(0),"1,248",13,"$265,000.00",12/14/21
,,"$269,000.00",7315 BARRAGAN RD,FORT MYERS,3 Bed/2(0),"1,032",7,"$265,000.00",12/03/21
,,"$249,999.00",115 FAIRVIEW AVE,FORT MYERS,2 Bed/2(0),"1,336",4,"$265,000.00",10/06/21
,,"$265,000.00",1078 ARROW CIR,LABELLE,3 Bed/2(0),"1,430",0,"$265,000.00",12/09/21
,,"$265,000.00",1506 MARIANELA MNR,LAKE PLACID,3 Bed/2(0),"1,800",43,"$265,000.00",10/15/21
,,"$265,000.00",917 ALFREDA AVE,LEHIGH ACRES,3 Bed/2(0),"1,279",6,"$265,000.00",12/20/21
,,"$269,900.00",3914 4TH ST W,LEHIGH ACRES,3+Den/2(0),"1,477",5,"$265,000.00",11/24/21
,,"$249,900.00",3529 SUNSHINE BLVD,LEHIGH ACRES,3 Bed/2(0),"1,302",3,"$265,000.00",12/13/21
,,"$279,000.00",1006 E 6TH ST,LEHIGH ACRES,3 Bed/2(0),"1,556",13,"$265,000.00",11/05/21
,,"$259,900.00",3729 13TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,409",10,"$265,000.00",11/15/21
,,"$265,000.00",3806 29TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,252",4,"$265,000.00",11/10/21
,,"$264,900.00",926 HOLLISTER AVE,LEHIGH ACRES,3 Bed/2(0),"1,353",5,"$265,000.00",11/05/21
,,"$269,900.00",362 PORTAGE AVE,LEHIGH ACRES,4 Bed/2(0),"1,500",4,"$265,000.00",11/01/21
,,"$275,000.00",3460 SABAL SPRINGS BLVD,NORTH FORT MYERS,3 Bed/2(0),"1,400",10,"$265,000.00",12/30/21
,,"$264,900.00",17887 DRACENA CIR,NORTH FORT MYERS,2 Bed/2(0),"1,442",4,"$265,000.00",10/27/21
,,"$250,000.00",1207 BETMAR BLVD,NORTH FORT MYERS,2 Bed/2(0),909,4,"$265,000.00",10/01/21
,,"$254,900.00",111 STANDISH CIR,NORTH FORT MYERS,3 Bed/2(0),"1,589",29,"$265,000.00",11/23/21
,,"$265,990.00",934 ALETHA AVE S,LEHIGH ACRES,3 Bed/2(0),"1,379",4,"$265,990.00",11/10/21
,,"$264,900.00",3704 15TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,378",8,"$266,000.00",10/22/21
,,"$266,300.00",1919 VESPER CT,LEHIGH ACRES,4+Den/3(0),"2,265",0,"$266,300.00",10/13/21
,,"$259,900.00",711 MONTEREY AVE,CAPE CORAL,2 Bed/2(0),"1,447",6,"$267,000.00",12/06/21
,,"$260,000.00",1633 NW 5TH AVE,CAPE CORAL,3 Bed/2(0),"1,422",3,"$267,000.00",10/08/21
,,"$269,000.00",6381 ASTORIA AVE,FORT MYERS,3 Bed/2(0),"1,355",4,"$267,000.00",12/10/21
,,"$267,400.00",5341 30TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,233",44,"$267,400.00",11/22/21
,,"$275,000.00",1508 THOMPSON AVE,LEHIGH ACRES,3+Den/2(0),"1,064",12,"$267,500.00",11/10/21
,,"$275,000.00",1303 SE 14TH TER,CAPE CORAL,3 Bed/2(0),"1,205",32,"$268,000.00",12/07/21
,,"$259,900.00",9041 PINEAPPLE RD,FORT MYERS,3 Bed/1(0),"1,026",7,"$268,000.00",12/02/21
,,"$259,900.00",324 SE 28TH TER,CAPE CORAL,3 Bed/2(0),"1,259",2,"$268,500.00",10/22/21
,,"$269,700.00",3005 SW 1ST PL,CAPE CORAL,3 Bed/2(0),"1,276",3,"$268,500.00",09/29/21
,,"$268,900.00",1633 COUNTRY CLUB PKY,LEHIGH ACRES,2 Bed/2(0),"1,880",7,"$268,900.00",11/29/21
,,"$289,000.00",10326 SANDY HOLLOW LN,BONITA SPRINGS,3 Bed/2(0),"1,530",2,"$269,000.00",09/14/21
,,"$279,000.00",908 SE 30TH LN,CAPE CORAL,3 Bed/2(0),"1,588",21,"$269,000.00",10/22/21
,,"$269,000.00",18274 APPLE RD,FORT MYERS,3+Den/2(1),"1,624",40,"$269,000.00",11/18/21
,,"$269,000.00",1391 SOURWOOD CT,NORTH FORT MYERS,2+Den/2(0),"1,170",11,"$269,000.00",11/05/21
,,"$209,900.00",1426 SW 10TH ST,CAPE CORAL,3 Bed/2(0),"1,116",13,"$269,900.00",12/17/21
,,"$269,900.00",616 NW DOUGLAS PKY,CAPE CORAL,3 Bed/2(0),"1,653",9,"$269,900.00",10/22/21
,,"$269,900.00",1583 SUNKIST WAY,FORT MYERS,3 Bed/2(0),"1,155",8,"$269,900.00",12/13/21
,,"$259,900.00",18506 GERANIUM RD,FORT MYERS,3 Bed/2(0),"1,000",4,"$269,900.00",12/13/21
,,"$269,900.00",3928 LA PALMA ST,FORT MYERS,3 Bed/2(0),"1,274",17,"$269,900.00",11/04/21
,,"$269,900.00",5419 BUTTE ST,LEHIGH ACRES,3 Bed/2(0),"1,671",29,"$269,900.00",11/30/21
,,"$275,000.00",5506 USEPPA DR,AVE MARIA,2+Den/2(0),"1,366",12,"$270,000.00",11/18/21
,,"$280,000.00",921 SE 35TH TER,CAPE CORAL,2 Bed/2(0),"1,252",4,"$270,000.00",12/30/21
,,"$270,000.00",1709 NE 6TH PL,CAPE CORAL,3 Bed/2(0),"1,408",9,"$270,000.00",12/08/21
,,"$270,000.00",236 SE 14TH ST,CAPE CORAL,3 Bed/2(0),"1,299",4,"$270,000.00",10/30/21
,,"$350,000.00",1315 SE 25TH TER,CAPE CORAL,3 Bed/2(0),"1,760",1,"$270,000.00",10/26/21
,,"$259,900.00",2104 NE 9TH AVE,CAPE CORAL,3 Bed/2(0),"1,394",5,"$270,000.00",12/09/21
,,"$259,000.00",1017 NE 32ND LN,CAPE CORAL,3 Bed/2(0),"1,544",2,"$270,000.00",11/19/21
,,"$270,000.00",27 NW 28TH TER,CAPE CORAL,3 Bed/2(0),"1,458",2,"$270,000.00",11/12/21
,,"$269,000.00",215 NW 33RD TER,CAPE CORAL,3 Bed/2(0),"1,272",12,"$270,000.00",11/12/21
,,"$262,000.00",1606 SW 14TH TER,CAPE CORAL,3 Bed/2(0),"1,220",4,"$270,000.00",11/12/21
,,"$275,000.00",4755 NW 39TH AVE,CAPE CORAL,3 Bed/2(0),"1,408",5,"$270,000.00",10/28/21
,,"$279,000.00",2533 SW 11TH CT,CAPE CORAL,3 Bed/2(0),"1,184",3,"$270,000.00",10/15/21
,,"$269,000.00",1714 NW 5TH TER,CAPE CORAL,4 Bed/2(0),"1,718",0,"$270,000.00",10/08/21
,,"$269,999.00",1322 SE 15TH ST,CAPE CORAL,2 Bed/2(0),"1,320",12,"$270,000.00",10/29/21
,,"$270,000.00",2925 SE 10TH PL,CAPE CORAL,3 Bed/2(0),"1,621",9,"$270,000.00",10/19/21
,,"$249,900.00",4125 SW 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,447",4,"$270,000.00",09/29/21
,,"$270,000.00",412 SE 21ST LN,CAPE CORAL,3 Bed/2(0),"1,096",21,"$270,000.00",12/08/21
,,"$255,000.00",432 NW 15TH TER,CAPE CORAL,3 Bed/2(0),"1,205",16,"$270,000.00",10/29/21
,,"$269,000.00",4104 NE 10TH AVE,CAPE CORAL,3+Den/2(0),"1,458",2,"$270,000.00",09/21/21
,,"$270,000.00",280 WORLEY ST,CHOKOLOSKEE,3+Den/2(0),"1,840",0,"$270,000.00",10/29/21
,,"$270,000.00",875 RUE LABEAU CIR,FORT MYERS,3 Bed/2(0),"1,574",0,"$270,000.00",11/04/21
,,"$269,900.00",2705 MICHIGAN AVE,FORT MYERS,2 Bed/1(0),948,6,"$270,000.00",10/06/21
,,"$284,900.00",15 BROADWAY CIR,FORT MYERS,3 Bed/2(0),"1,401",28,"$270,000.00",11/19/21
,,"$270,000.00",8607 W PARK,FORT MYERS,3 Bed/2(0),"1,222",2,"$270,000.00",09/17/21
,,"$265,000.00",129 GREENBRIAR BLVD,LEHIGH ACRES,3 Bed/2(0),"1,405",5,"$270,000.00",12/20/21
,,"$260,000.00",2708 38TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,381",5,"$270,000.00",11/23/21
,,"$270,000.00",805 BENTLY ST E,LEHIGH ACRES,3+Den/2(0),"1,458",3,"$270,000.00",12/17/21
,,"$259,000.00",2801 52ND ST SW,LEHIGH ACRES,3+Den/2(0),"1,458",4,"$270,000.00",11/22/21
,,"$269,900.00",1900 WHITMAN AVE,LEHIGH ACRES,4 Bed/2(0),"1,517",2,"$270,000.00",12/02/21
,,"$274,900.00",4113 20TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,501",1,"$270,000.00",10/01/21
,,"$269,000.00",2004 E 9TH ST,LEHIGH ACRES,3+Den/2(0),"1,402",29,"$270,000.00",12/17/21
,,"$259,900.00",1407 ELAINE AVE N,LEHIGH ACRES,3 Bed/2(0),"1,802",6,"$270,000.00",10/22/21
,,"$279,000.00",840 HOOSIER ST E,LEHIGH ACRES,4 Bed/2(0),"1,620",14,"$270,000.00",11/18/21
,,"$279,900.00",425 PIPER AVE,LEHIGH ACRES,3+Den/2(0),"2,013",7,"$270,000.00",11/02/21
,,"$265,000.00",846 MILANO AVE S,LEHIGH ACRES,3 Bed/2(0),"1,458",4,"$270,000.00",10/15/21
,,"$265,000.00",751 CANE ST E,LEHIGH ACRES,4 Bed/2(0),"1,811",2,"$270,000.00",10/29/21
,,"$270,000.00",619 TARAPIN AVE,LEHIGH ACRES,3 Bed/2(0),"1,291",22,"$270,000.00",11/23/21
,,"$250,000.00",337 SELKIRK AVE,LEHIGH ACRES,3 Bed/2(0),"1,504",2,"$270,000.00",10/08/21
,,"$279,900.00",1426 SCENIC ST,LEHIGH ACRES,2 Bed/2(0),"1,664",27,"$270,000.00",10/15/21
,,"$289,500.00",5357 TEXAS AVE,NAPLES,3 Bed/2(0),"1,174",11,"$270,000.00",10/25/21
,,"$249,900.00",3975 NORTHSIDE CIR,NORTH FORT MYERS,2 Bed/2(0),"1,092",3,"$270,000.00",12/30/21
,,"$280,000.00",15456 ORCHID DR,PUNTA GORDA,4 Bed/2(0),"1,896",30,"$270,000.00",12/22/21
,,"$259,900.00",1158 SE 13TH ST,CAPE CORAL,3 Bed/2(0),"1,412",1,"$270,077.00",10/29/21
,,"$270,400.00",910 EDISON AVE,LEHIGH ACRES,3 Bed/2(0),"1,806",--,"$270,400.00",11/15/21
,,"$269,900.00",340 LAKEVIEW DR,NORTH FORT MYERS,3 Bed/2(0),"1,531",4,"$270,400.00",09/24/21
,,"$265,000.00",647 SUNFLOWER AVE S,LEHIGH ACRES,4 Bed/2(0),"1,819",6,"$270,500.00",12/30/21
,,"$269,900.00",1011 SE 19TH PL,CAPE CORAL,2 Bed/2(0),"1,368",3,"$271,000.00",12/10/21
,,"$255,000.00",3426 SW 6TH AVE,CAPE CORAL,3 Bed/2(0),"1,405",2,"$271,000.00",10/30/21
,,"$271,000.00",3412 6TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,597",8,"$271,000.00",09/29/21
,,"$260,000.00",181 SHADOW LAKES DR,LEHIGH ACRES,3+Den/2(0),"1,540",7,"$272,000.00",12/10/21
,,"$267,000.00",425 LEAWOOD CIR,NAPLES,2 Bed/2(0),"1,064",7,"$272,000.00",10/29/21
,,"$274,500.00",2927 NW 4TH PL,CAPE CORAL,4 Bed/2(0),"1,495",38,"$272,500.00",12/02/21
,,"$275,000.00",600 NE 24TH TER,CAPE CORAL,3 Bed/2(0),"1,783",3,"$272,500.00",09/29/21
,,"$274,900.00",4376 PALM PL,FORT MYERS,2 Bed/2(0),"1,344",4,"$272,500.00",12/15/21
,,"$272,850.00",111 NW 22ND AVE,CAPE CORAL,4 Bed/2(0),"2,151",0,"$272,850.00",08/20/21
,,"$270,000.00",2114 NE 20TH AVE,CAPE CORAL,3+Den/2(0),"1,396",3,"$273,000.00",10/14/21
,,"$270,000.00",322 NE 14TH TER,CAPE CORAL,3 Bed/2(0),"1,418",1,"$274,000.00",12/30/21
,,"$275,000.00",2908 24TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,551",4,"$274,000.00",11/12/21
,,"$275,000.00",3110 38TH ST SW,LEHIGH ACRES,4 Bed/2(0),"1,767",21,"$274,000.00",11/08/21
,,"$274,900.00",2910 65TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,508",35,"$274,000.00",11/26/21
,,"$274,000.00",16086 ORTEGA DR,PUNTA GORDA,4 Bed/2(0),"1,674",1,"$274,000.00",10/15/21
,,"$275,000.00",3208 13TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,580",7,"$274,400.00",10/18/21
,,"$274,800.00",610 NW 7TH PL,CAPE CORAL,3 Bed/2(0),"1,531",22,"$274,800.00",11/30/21
,,"$274,900.00",215 CHIQUITA BLVD S,CAPE CORAL,3 Bed/2(0),"1,367",2,"$274,900.00",10/04/21
,,"$274,900.00",1039 EL MAR AVE,FORT MYERS,2 Bed/2(0),"1,145",15,"$274,900.00",12/22/21
,,"$270,000.00",5212 BEAUTY ST,LEHIGH ACRES,3 Bed/2(0),"1,574",32,"$274,900.00",11/08/21
,,"$269,950.00",2012 GRAYSON AVE,ALVA,3 Bed/2(0),"1,532",3,"$275,000.00",12/06/21
,,"$280,000.00",27621 ROSLIN DR,BONITA SPRINGS,2 Bed/2(0),940,2,"$275,000.00",12/02/21
,,"$284,900.00",2623 SE 17TH AVE,CAPE CORAL,3 Bed/2(0),"1,393",0,"$275,000.00",12/17/21
,,"$275,000.00",1322 NE 2ND ST,CAPE CORAL,3 Bed/2(0),"1,465",5,"$275,000.00",12/03/21
,,"$280,000.00",1221 NW 25TH PL,CAPE CORAL,3+Den/2(0),"1,797",3,"$275,000.00",11/30/21
,,"$275,000.00",1319 SE 21ST TER,CAPE CORAL,2+Den/3(0),"1,287",2,"$275,000.00",11/16/21
,,"$279,000.00",4412 SW 6TH AVE,CAPE CORAL,3 Bed/2(0),"1,274",6,"$275,000.00",11/12/21
,,"$274,900.00",142 SE 1ST AVE,CAPE CORAL,3 Bed/2(0),"1,554",5,"$275,000.00",11/22/21
,,"$259,900.00",3815 SE 1ST PL,CAPE CORAL,3 Bed/2(0),"1,570",1,"$275,000.00",11/17/21
,,"$269,900.00",1808 TROPICANA PKY W,CAPE CORAL,3 Bed/2(0),"1,272",27,"$275,000.00",12/03/21
,,"$268,000.00",2807 NW 2ND AVE,CAPE CORAL,3 Bed/2(0),"1,407",4,"$275,000.00",11/19/21
,,"$270,000.00",202 SW 10TH PL,CAPE CORAL,3 Bed/2(0),"1,400",6,"$275,000.00",10/28/21
,,"$300,000.00",1103 EL DORADO PKY W,CAPE CORAL,2 Bed/2(0),"1,420",16,"$275,000.00",10/28/21
,,"$270,000.00",409 NE 6TH TER,CAPE CORAL,3 Bed/2(0),"1,328",3,"$275,000.00",10/07/21
,,"$277,000.00",2741 NE 2ND AVE,CAPE CORAL,3+Den/2(0),"1,790",3,"$275,000.00",09/22/21
,,"$284,900.00",1541 SE 42ND TER,CAPE CORAL,4 Bed/2(0),"1,389",6,"$275,000.00",10/12/21
,,"$264,900.00",4128 SW 6TH AVE,CAPE CORAL,3 Bed/2(0),"1,515",4,"$275,000.00",10/12/21
,,"$269,000.00",1947 SE 8TH PL,CAPE CORAL,3 Bed/2(0),"1,363",2,"$275,000.00",09/30/21
,,"$270,000.00",4349 NW 35TH PL,CAPE CORAL,3+Den/2(0),"1,574",3,"$275,000.00",09/23/21
,,"$274,900.00",520 SW 27TH ST,CAPE CORAL,3 Bed/2(0),"1,200",7,"$275,000.00",10/26/21
,,"$279,900.00",2979 COUNTY RD 78 RD,FORT DENAUD,3 Bed/2(0),"1,582",8,"$275,000.00",11/04/21
,,"$290,000.00",11446 ZEHNER LN,FORT MYERS,3 Bed/2(0),"1,348",2,"$275,000.00",11/23/21
,,"$279,000.00",9232 PINEAPPLE RD,FORT MYERS,3 Bed/2(0),"1,598",0,"$275,000.00",11/23/21
,,"$260,000.00",6661 SOUTHWELL DR,FORT MYERS,2+Den/2(0),"1,528",9,"$275,000.00",11/19/21
,,"$285,000.00",4270 LAGG AVE,FORT MYERS,3+Den/1(0),"1,151",42,"$275,000.00",12/07/21
,,"$290,000.00",9820 WILDGINGER DR,FORT MYERS,2 Bed/2(0),"1,215",13,"$275,000.00",10/29/21
,,"$274,900.00",19157 COCONUT RD,FORT MYERS,3 Bed/2(0),"1,288",27,"$275,000.00",11/04/21
,,"$269,900.00",2747 MICHIGAN AVE,FORT MYERS,2 Bed/1(0),"1,208",3,"$275,000.00",10/19/21
,,"$269,900.00",818 DRUM CT,LEHIGH ACRES,3 Bed/2(0),"1,667",4,"$275,000.00",12/15/21
,,"$275,000.00",465 WESTDALE AVE,LEHIGH ACRES,4 Bed/2(0),"1,498",9,"$275,000.00",12/15/21
,,"$279,000.00",1407 GRAHAM CIR E,LEHIGH ACRES,3+Den/2(0),"1,608",23,"$275,000.00",11/29/21
,,"$264,900.00",764 CHAPMAN AVE S,LEHIGH ACRES,4 Bed/2(0),"1,620",4,"$275,000.00",11/05/21
,,"$274,900.00",801 MONET ST,LEHIGH ACRES,2+Den/2(0),"1,646",13,"$275,000.00",11/19/21
,,"$275,000.00",1017 EIGHTH AVE,LEHIGH ACRES,3+Den/2(1),"2,030",7,"$275,000.00",10/21/21
,,"$275,000.00",489 LENOX AVE S,LEHIGH ACRES,3 Bed/2(0),"1,630",0,"$275,000.00",08/27/21
,,"$275,000.00",341 PAULCREST AVE,LEHIGH ACRES,3+Den/2(0),"1,791",17,"$275,000.00",11/05/21
,,"$264,900.00",849 DAWHERT AVE S,LEHIGH ACRES,3+Den/2(0),"1,785",8,"$275,000.00",10/12/21
,,"$269,500.00",827 DOWNER AVE S,LEHIGH ACRES,3 Bed/2(0),"1,557",12,"$275,000.00",11/29/21
,,"$269,500.00",828 DOWNER AVE S,LEHIGH ACRES,3 Bed/2(0),"1,557",0,"$275,000.00",11/09/21
,,"$275,000.00",1007 ACACIA AVE,LEHIGH ACRES,3 Bed/2(0),"1,792",6,"$275,000.00",09/23/21
,,"$275,000.00",4820 24TH AVE SE,NAPLES,3 Bed/2(0),"1,213",--,"$275,000.00",01/29/21
,,"$300,000.00",1757 45TH TER SW,NAPLES,3 Bed/2(0),"1,367",0,"$275,000.00",10/01/21
,,"$349,900.00",4311 S ATLANTIC CIR,NORTH FORT MYERS,3 Bed/2(0),"1,278",6,"$275,000.00",10/21/21
,,"$259,900.00",2907 48TH ST W,LEHIGH ACRES,4 Bed/2(0),"1,757",3,"$275,200.00",11/16/21
,,"$269,000.00",2705 NW EMBERS TER,CAPE CORAL,3 Bed/2(0),"1,458",3,"$276,000.00",11/17/21
,,"$299,900.00",205 SE 18TH ST,CAPE CORAL,3 Bed/2(0),"1,404",10,"$276,000.00",09/29/21
,,"$269,000.00",3001 NADINE LN,LEHIGH ACRES,3 Bed/2(0),"1,408",10,"$276,000.00",12/24/21
,,"$250,000.00",2800 65TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,631",1,"$276,000.00",11/10/21
,,"$279,900.00",3110 5TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,996",3,"$276,500.00",11/04/21
,,"$287,500.00",1504 SE 35TH ST,CAPE CORAL,2 Bed/2(0),"1,206",4,"$277,000.00",12/29/21
,,"$281,500.00",1932 KISMET PKY E,CAPE CORAL,3+Den/2(0),"1,458",9,"$277,000.00",12/10/21
,,"$249,000.00",241 NE 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,345",1,"$277,000.00",11/12/21
,,"$275,000.00",1727 NW 7TH PL,CAPE CORAL,3 Bed/2(0),"1,272",3,"$277,000.00",09/13/21
,,"$269,900.00",3901 ANITA AVE S,LEHIGH ACRES,3 Bed/2(0),"1,422",4,"$277,000.00",10/22/21
,,"$274,900.00",127 DOW LN,NORTH FORT MYERS,3 Bed/2(0),"1,214",1,"$277,000.00",10/13/21
,,"$279,900.00",18410 PINE NUT CT,LEHIGH ACRES,4 Bed/3(0),"2,113",16,"$277,900.00",11/23/21
,,"$278,000.00",1005 NW 24TH AVE,CAPE CORAL,3 Bed/2(0),"1,440",0,"$278,000.00",08/25/21
,,"$295,000.00",2837 NW 27TH AVE,CAPE CORAL,3 Bed/2(0),"1,408",3,"$278,000.00",09/24/21
,,"$275,000.00",6030 LATIMER AVE,FORT MYERS,3 Bed/2(0),"1,409",16,"$278,000.00",12/02/21
,,"$286,900.00",6517 ROYAL WOODS DR,FORT MYERS,2 Bed/2(0),"1,156",13,"$278,000.00",09/23/21
,,"$270,000.00",5025 DANIA CIR,LABELLE,3 Bed/2(0),"1,645",4,"$278,000.00",10/29/21
,,"$278,000.00",5014 TREASURE LN,LABELLE,3+Den/2(0),"1,593",7,"$278,000.00",11/15/21
,,"$275,000.00",1005 E PENN RD,LEHIGH ACRES,3 Bed/2(0),"2,118",7,"$278,000.00",11/19/21
,,"$274,900.00",355 SHADOW LAKES DR,LEHIGH ACRES,3 Bed/2(0),"1,616",33,"$278,000.00",12/10/21
,,"$189,000.00",2218 FLORA AVE,FORT MYERS,3 Bed/2(0),"1,454",26,"$278,250.00",09/24/21
,,"$279,000.00",1424 SE 21ST ST,CAPE CORAL,3 Bed/2(0),"1,463",3,"$279,000.00",11/18/21
,,"$269,000.00",1418 SE 22ND ST,CAPE CORAL,3 Bed/2(0),"1,564",7,"$279,000.00",10/19/21
,,"$279,000.00",1303 SE 33RD ST,CAPE CORAL,2 Bed/2(0),"1,296",6,"$279,000.00",11/15/21
,,"$279,000.00",875 BETHANY CT N,FORT MYERS,2 Bed/2(0),"1,420",1,"$279,000.00",09/30/21
,,"$275,000.00",3820 3RD ST SW,LEHIGH ACRES,4 Bed/2(0),"1,560",3,"$279,000.00",12/21/21
,,"$269,500.00",714 SE 42ND LN,CAPE CORAL,3 Bed/2(0),"1,297",2,"$279,500.00",09/16/21
,,"$279,900.00",1807 NE 13TH ST,CAPE CORAL,3+Den/2(0),"1,477",3,"$279,900.00",11/01/21
,,"$279,900.00",202 NE 24TH AVE,CAPE CORAL,3 Bed/2(0),"1,500",2,"$279,900.00",10/15/21
,,"$279,900.00",1046 SOLAR ST,LABELLE,3 Bed/2(0),"1,536",12,"$279,900.00",12/24/21
,,"$279,900.00",3735 SABAL SPRINGS BLVD,NORTH FORT MYERS,2 Bed/2(0),"1,594",2,"$279,900.00",12/01/21
,,"$279,999.00",524 SE 32ND TER,CAPE CORAL,2 Bed/2(0),"1,338",0,"$279,999.00",12/17/21
,,"$275,000.00",414 SW 40TH TER,CAPE CORAL,3 Bed/2(0),"1,084",2,"$280,000.00",12/30/21
,,"$299,900.00",1114 SW 46TH TER,CAPE CORAL,3 Bed/2(0),"1,379",5,"$280,000.00",12/08/21
,,"$305,000.00",3708 NE 13TH PL,CAPE CORAL,4 Bed/2(0),"1,499",13,"$280,000.00",12/30/21
,,"$289,900.00",117 NW 2ND PL,CAPE CORAL,2 Bed/2(0),"1,278",0,"$280,000.00",11/23/21
